topic,level,name,year,group,estimate,moe,share,sharemoe
total_pop,6_town,Stratford,2021,total_pop,52360,33,NA,NA
total_pop,6_town,Trumbull,2021,total_pop,36830,38,NA,NA
total_pop,6_town,Weston,2021,total_pop,10339,59,NA,NA
total_pop,6_town,Westport,2021,total_pop,27168,33,NA,NA
total_pop,6_town,Wilton,2021,total_pop,18486,24,NA,NA
total_pop,6_town,Avon,2021,total_pop,18821,24,NA,NA
total_pop,6_town,Berlin,2021,total_pop,20107,43,NA,NA
total_pop,6_town,Bloomfield,2021,total_pop,21399,32,NA,NA
total_pop,6_town,Bristol,2021,total_pop,60733,46,NA,NA
total_pop,6_town,Burlington,2021,total_pop,9511,22,NA,NA
total_pop,6_town,Canton,2021,total_pop,10131,19,NA,NA
total_pop,6_town,East Granby,2021,total_pop,5148,221,NA,NA
total_pop,6_town,East Hartford,2021,total_pop,50971,35,NA,NA
total_pop,6_town,East Windsor,2021,total_pop,11191,22,NA,NA
total_pop,6_town,Enfield,2021,total_pop,42480,40,NA,NA
total_pop,6_town,Farmington,2021,total_pop,26559,55,NA,NA
total_pop,6_town,Glastonbury,2021,total_pop,35061,61,NA,NA
total_pop,6_town,Granby,2021,total_pop,10971,16,NA,NA
total_pop,6_town,Hartford,2021,total_pop,121562,69,NA,NA
total_pop,6_town,Hartland,2021,total_pop,1971,224,NA,NA
total_pop,6_town,Manchester,2021,total_pop,59452,35,NA,NA
total_pop,6_town,Marlborough,2021,total_pop,6155,20,NA,NA
total_pop,6_town,New Britain,2021,total_pop,74022,38,NA,NA
total_pop,6_town,Newington,2021,total_pop,30493,38,NA,NA
total_pop,6_town,Plainville,2021,total_pop,17514,30,NA,NA
total_pop,6_town,Rocky Hill,2021,total_pop,20682,38,NA,NA
total_pop,6_town,Simsbury,2021,total_pop,24467,28,NA,NA
total_pop,6_town,Southington,2021,total_pop,43474,31,NA,NA
total_pop,6_town,South Windsor,2021,total_pop,26719,36,NA,NA
total_pop,6_town,Suffield,2021,total_pop,15863,43,NA,NA
total_pop,6_town,West Hartford,2021,total_pop,64034,39,NA,NA
total_pop,6_town,Wethersfield,2021,total_pop,27162,28,NA,NA
total_pop,6_town,Windsor,2021,total_pop,29424,39,NA,NA
total_pop,6_town,Windsor Locks,2021,total_pop,12559,40,NA,NA
total_pop,6_town,Barkhamsted,2021,total_pop,3659,17,NA,NA
total_pop,6_town,Bethlehem,2021,total_pop,3408,25,NA,NA
total_pop,6_town,Bridgewater,2021,total_pop,1824,230,NA,NA
total_pop,6_town,Canaan,2021,total_pop,1223,169,NA,NA
total_pop,6_town,Colebrook,2021,total_pop,1422,147,NA,NA
total_pop,6_town,Cornwall,2021,total_pop,1379,176,NA,NA
total_pop,6_town,Goshen,2021,total_pop,3139,23,NA,NA
total_pop,6_town,Harwinton,2021,total_pop,5499,19,NA,NA
total_pop,6_town,Kent,2021,total_pop,2970,21,NA,NA
total_pop,6_town,Litchfield,2021,total_pop,8161,27,NA,NA
total_pop,6_town,Morris,2021,total_pop,2149,276,NA,NA
total_pop,6_town,New Hartford,2021,total_pop,6685,21,NA,NA
total_pop,6_town,New Milford,2021,total_pop,28074,31,NA,NA
total_pop,6_town,Norfolk,2021,total_pop,1685,159,NA,NA
total_pop,6_town,North Canaan,2021,total_pop,3209,20,NA,NA
total_pop,6_town,Plymouth,2021,total_pop,11705,32,NA,NA
total_pop,6_town,Roxbury,2021,total_pop,2104,231,NA,NA
total_pop,6_town,Salisbury,2021,total_pop,4048,20,NA,NA
total_pop,6_town,Sharon,2021,total_pop,2679,13,NA,NA
total_pop,6_town,Thomaston,2021,total_pop,7497,17,NA,NA
total_pop,6_town,Torrington,2021,total_pop,35447,33,NA,NA
total_pop,6_town,Warren,2021,total_pop,1383,255,NA,NA
total_pop,6_town,Washington,2021,total_pop,3619,19,NA,NA
total_pop,6_town,Watertown,2021,total_pop,22110,29,NA,NA
total_pop,6_town,Winchester,2021,total_pop,10335,17,NA,NA
total_pop,6_town,Woodbury,2021,total_pop,9762,41,NA,NA
total_pop,6_town,Chester,2021,total_pop,3787,24,NA,NA
total_pop,6_town,Clinton,2021,total_pop,13283,37,NA,NA
total_pop,6_town,Cromwell,2021,total_pop,14252,25,NA,NA
total_pop,6_town,Deep River,2021,total_pop,4473,17,NA,NA
total_pop,6_town,Durham,2021,total_pop,7242,18,NA,NA
total_pop,6_town,East Haddam,2021,total_pop,8973,26,NA,NA
total_pop,6_town,East Hampton,2021,total_pop,12858,21,NA,NA
total_pop,6_town,Essex,2021,total_pop,6725,42,NA,NA
total_pop,6_town,Haddam,2021,total_pop,8494,18,NA,NA
total_pop,6_town,Killingworth,2021,total_pop,6276,17,NA,NA
total_pop,6_town,Middlefield,2021,total_pop,4276,26,NA,NA
total_pop,6_town,Middletown,2021,total_pop,47164,47,NA,NA
total_pop,6_town,Old Saybrook,2021,total_pop,10506,23,NA,NA
total_pop,6_town,Portland,2021,total_pop,9459,18,NA,NA
total_pop,6_town,Westbrook,2021,total_pop,6800,21,NA,NA
total_pop,6_town,Ansonia,2021,total_pop,18945,32,NA,NA
total_pop,6_town,Beacon Falls,2021,total_pop,6027,18,NA,NA
total_pop,6_town,Bethany,2021,total_pop,5331,15,NA,NA
total_pop,6_town,Branford,2021,total_pop,28230,29,NA,NA
total_pop,6_town,Cheshire,2021,total_pop,28766,25,NA,NA
total_pop,6_town,Derby,2021,total_pop,12387,23,NA,NA
total_pop,6_town,East Haven,2021,total_pop,28054,58,NA,NA
total_pop,6_town,Guilford,2021,total_pop,22113,27,NA,NA
total_pop,6_town,Hamden,2021,total_pop,61160,46,NA,NA
total_pop,6_town,Madison,2021,total_pop,17742,34,NA,NA
total_pop,6_town,Meriden,2021,total_pop,60790,84,NA,NA
total_pop,6_town,Middlebury,2021,total_pop,7617,24,NA,NA
total_pop,6_town,Milford,2021,total_pop,52308,29,NA,NA
total_pop,6_town,Naugatuck,2021,total_pop,31586,29,NA,NA
total_pop,6_town,New Haven,2021,total_pop,133874,43,NA,NA
total_pop,6_town,North Branford,2021,total_pop,13643,22,NA,NA
total_pop,6_town,North Haven,2021,total_pop,24217,46,NA,NA
total_pop,6_town,Orange,2021,total_pop,14225,46,NA,NA
total_pop,6_town,Oxford,2021,total_pop,12744,39,NA,NA
total_pop,6_town,Prospect,2021,total_pop,9361,56,NA,NA
total_pop,6_town,Seymour,2021,total_pop,16731,51,NA,NA
total_pop,6_town,Southbury,2021,total_pop,19866,24,NA,NA
total_pop,6_town,Wallingford,2021,total_pop,44428,48,NA,NA
total_pop,6_town,Waterbury,2021,total_pop,113783,46,NA,NA
total_pop,6_town,West Haven,2021,total_pop,55518,40,NA,NA
total_pop,6_town,Wolcott,2021,total_pop,16232,25,NA,NA
total_pop,6_town,Woodbridge,2021,total_pop,9073,24,NA,NA
total_pop,6_town,Bozrah,2021,total_pop,2389,321,NA,NA
total_pop,6_town,Colchester,2021,total_pop,15552,20,NA,NA
total_pop,6_town,East Lyme,2021,total_pop,18798,28,NA,NA
total_pop,6_town,Franklin,2021,total_pop,1835,231,NA,NA
total_pop,6_town,Griswold,2021,total_pop,11460,16,NA,NA
total_pop,6_town,Groton,2021,total_pop,38686,61,NA,NA
total_pop,6_town,Lebanon,2021,total_pop,7140,20,NA,NA
total_pop,6_town,Ledyard,2021,total_pop,15313,47,NA,NA
total_pop,6_town,Lisbon,2021,total_pop,4198,18,NA,NA
total_pop,6_town,Lyme,2021,total_pop,2430,363,NA,NA
total_pop,6_town,Montville,2021,total_pop,18607,43,NA,NA
total_pop,6_town,New London,2021,total_pop,27585,113,NA,NA
total_pop,6_town,North Stonington,2021,total_pop,5151,19,NA,NA
total_pop,6_town,Norwich,2021,total_pop,40020,59,NA,NA
total_pop,6_town,Old Lyme,2021,total_pop,7582,18,NA,NA
total_pop,6_town,Preston,2021,total_pop,4778,30,NA,NA
total_pop,6_town,Salem,2021,total_pop,4186,16,NA,NA
total_pop,6_town,Sprague,2021,total_pop,2955,19,NA,NA
total_pop,6_town,Stonington,2021,total_pop,18354,36,NA,NA
total_pop,6_town,Voluntown,2021,total_pop,2554,23,NA,NA
total_pop,6_town,Waterford,2021,total_pop,19558,53,NA,NA
total_pop,6_town,Andover,2021,total_pop,2998,116,NA,NA
total_pop,6_town,Bolton,2021,total_pop,4839,20,NA,NA
total_pop,6_town,Columbia,2021,total_pop,5269,13,NA,NA
total_pop,6_town,Coventry,2021,total_pop,12186,35,NA,NA
total_pop,6_town,Ellington,2021,total_pop,16339,46,NA,NA
total_pop,6_town,Hebron,2021,total_pop,9122,31,NA,NA
total_pop,6_town,Mansfield,2021,total_pop,26431,21,NA,NA
total_pop,6_town,Somers,2021,total_pop,10398,25,NA,NA
total_pop,6_town,Stafford,2021,total_pop,11472,34,NA,NA
total_pop,6_town,Tolland,2021,total_pop,14546,24,NA,NA
total_pop,6_town,Union,2021,total_pop,932,118,NA,NA
total_pop,6_town,Vernon,2021,total_pop,30002,34,NA,NA
total_pop,6_town,Willington,2021,total_pop,5586,16,NA,NA
total_pop,6_town,Ashford,2021,total_pop,4193,18,NA,NA
total_pop,6_town,Brooklyn,2021,total_pop,8421,17,NA,NA
total_pop,6_town,Canterbury,2021,total_pop,5053,18,NA,NA
total_pop,6_town,Chaplin,2021,total_pop,2208,305,NA,NA
total_pop,6_town,Eastford,2021,total_pop,1648,173,NA,NA
total_pop,6_town,Hampton,2021,total_pop,1685,174,NA,NA
total_pop,6_town,Killingly,2021,total_pop,17681,24,NA,NA
total_pop,6_town,Plainfield,2021,total_pop,14991,28,NA,NA
total_pop,6_town,Pomfret,2021,total_pop,4255,28,NA,NA
total_pop,6_town,Putnam,2021,total_pop,9250,21,NA,NA
total_pop,6_town,Scotland,2021,total_pop,1639,288,NA,NA
total_pop,6_town,Sterling,2021,total_pop,3599,14,NA,NA
total_pop,6_town,Thompson,2021,total_pop,9213,32,NA,NA
total_pop,6_town,Windham,2021,total_pop,24480,47,NA,NA
total_pop,6_town,Woodstock,2021,total_pop,8187,33,NA,NA
age,1_us,United States,2021,total_pop,329725481,93313,NA,NA
age,1_us,United States,2021,ages00_17,74234075,44123,0.23,0
age,1_us,United States,2021,ages65plus,52888621,45523,0.16,0
age,2_state,Connecticut,2021,total_pop,3605330,9296,NA,NA
age,2_state,Connecticut,2021,ages00_17,744491,3965,0.21,0.001
age,2_state,Connecticut,2021,ages65plus,620179,4702,0.17,0.001
age,3_county,Fairfield County,2021,total_pop,956446,4599,NA,NA
age,3_county,Fairfield County,2021,ages00_17,214928,2066,0.22,0.002
age,3_county,Fairfield County,2021,ages65plus,151385,2256,0.16,0.002
age,3_county,Hartford County,2021,total_pop,898636,4609,NA,NA
age,3_county,Hartford County,2021,ages00_17,189748,1850,0.21,0.002
age,3_county,Hartford County,2021,ages65plus,152765,2491,0.17,0.003
age,3_county,Litchfield County,2021,total_pop,185175,2039,NA,NA
age,3_county,Litchfield County,2021,ages00_17,33637,732,0.18,0.003
age,3_county,Litchfield County,2021,ages65plus,39659,1091,0.21,0.005
age,3_county,Middlesex County,2021,total_pop,164568,2075,NA,NA
age,3_county,Middlesex County,2021,ages00_17,28878,848,0.18,0.005
age,3_county,Middlesex County,2021,ages65plus,33773,1095,0.21,0.006
age,3_county,New Haven County,2021,total_pop,864751,4601,NA,NA
age,3_county,New Haven County,2021,ages00_17,175495,1993,0.2,0.002
age,3_county,New Haven County,2021,ages65plus,149899,2382,0.17,0.003
age,3_county,New London County,2021,total_pop,269131,2454,NA,NA
age,3_county,New London County,2021,ages00_17,52604,1018,0.2,0.003
age,3_county,New London County,2021,ages65plus,49358,1321,0.18,0.005
age,3_county,Tolland County,2021,total_pop,150120,2085,NA,NA
age,3_county,Tolland County,2021,ages00_17,26087,684,0.17,0.004
age,3_county,Tolland County,2021,ages65plus,23932,873,0.16,0.005
age,3_county,Windham County,2021,total_pop,116503,1693,NA,NA
age,3_county,Windham County,2021,ages00_17,23114,727,0.2,0.006
age,3_county,Windham County,2021,ages65plus,19408,814,0.17,0.007
age,4_region,6 wealthiest Fairfield County,2021,total_pop,123105,2463,NA,NA
age,4_region,6 wealthiest Fairfield County,2021,ages00_17,34895,1321,0.28,0.009
age,4_region,6 wealthiest Fairfield County,2021,ages65plus,19613,981,0.16,0.007
age,4_region,Capitol Region COG,2021,total_pop,975609,7574,NA,NA
age,4_region,Capitol Region COG,2021,ages00_17,200053,3485,0.21,0.003
age,4_region,Capitol Region COG,2021,ages65plus,164598,2915,0.17,0.003
age,4_region,Eastern cities,2021,total_pop,130771,2848,NA,NA
age,4_region,Eastern cities,2021,ages00_17,24637,1273,0.19,0.009
age,4_region,Eastern cities,2021,ages65plus,20435,1103,0.16,0.008
age,4_region,Greater Bridgeport,2021,total_pop,325985,4304,NA,NA
age,4_region,Greater Bridgeport,2021,ages00_17,74671,2059,0.23,0.006
age,4_region,Greater Bridgeport,2021,ages65plus,48595,1567,0.15,0.004
age,4_region,Greater Bridgeport COG,2021,total_pop,325985,4304,NA,NA
age,4_region,Greater Bridgeport COG,2021,ages00_17,74671,2059,0.23,0.006
age,4_region,Greater Bridgeport COG,2021,ages65plus,48595,1567,0.15,0.004
age,4_region,Greater Danbury,2021,total_pop,267618,3979,NA,NA
age,4_region,Greater Danbury,2021,ages00_17,56961,1971,0.21,0.007
age,4_region,Greater Danbury,2021,ages65plus,48910,1628,0.18,0.005
age,4_region,Greater Danbury other towns,2021,total_pop,153347,2835,NA,NA
age,4_region,Greater Danbury other towns,2021,ages00_17,34008,1505,0.22,0.009
age,4_region,Greater Danbury other towns,2021,ages65plus,31563,1217,0.21,0.007
age,4_region,Greater Hartford,2021,total_pop,975609,7574,NA,NA
age,4_region,Greater Hartford,2021,ages00_17,200053,3485,0.21,0.003
age,4_region,Greater Hartford,2021,ages65plus,164598,2915,0.17,0.003
age,4_region,Greater New Haven,2021,total_pop,465488,5522,NA,NA
age,4_region,Greater New Haven,2021,ages00_17,92865,2538,0.2,0.005
age,4_region,Greater New Haven,2021,ages65plus,78839,2089,0.17,0.004
age,4_region,Greater Norwalk,2021,total_pop,167388,3043,NA,NA
age,4_region,Greater Norwalk,2021,ages00_17,38924,1521,0.23,0.008
age,4_region,Greater Norwalk,2021,ages65plus,26186,1132,0.16,0.006
age,4_region,Greater Norwalk other towns,2021,total_pop,76567,1960,NA,NA
age,4_region,Greater Norwalk other towns,2021,ages00_17,21310,1038,0.28,0.012
age,4_region,Greater Norwalk other towns,2021,ages65plus,12093,745,0.16,0.009
age,4_region,Greater Waterbury,2021,total_pop,339212,4704,NA,NA
age,4_region,Greater Waterbury,2021,ages00_17,70678,2247,0.21,0.006
age,4_region,Greater Waterbury,2021,ages65plus,63805,1920,0.19,0.005
age,4_region,Hartford Foundation,2021,total_pop,759548,6624,NA,NA
age,4_region,Hartford Foundation,2021,ages00_17,157954,3087,0.21,0.004
age,4_region,Hartford Foundation,2021,ages65plus,128946,2533,0.17,0.003
age,4_region,Hartford Foundation other towns,2021,total_pop,637986,6075,NA,NA
age,4_region,Hartford Foundation other towns,2021,ages00_17,129604,2829,0.2,0.004
age,4_region,Hartford Foundation other towns,2021,ages65plus,114989,2367,0.18,0.003
age,4_region,Hartford Inner Ring,2021,total_pop,426279,5078,NA,NA
age,4_region,Hartford Inner Ring,2021,ages00_17,83151,2321,0.2,0.005
age,4_region,Hartford Inner Ring,2021,ages65plus,76816,1967,0.18,0.004
age,4_region,Hartford Outer Ring,2021,total_pop,353746,4460,NA,NA
age,4_region,Hartford Outer Ring,2021,ages00_17,71046,2003,0.2,0.005
age,4_region,Hartford Outer Ring,2021,ages65plus,63947,1806,0.18,0.005
age,4_region,Lower Connecticut River Valley COG,2021,total_pop,174580,3038,NA,NA
age,4_region,Lower Connecticut River Valley COG,2021,ages00_17,30747,1311,0.18,0.007
age,4_region,Lower Connecticut River Valley COG,2021,ages65plus,36218,1326,0.21,0.007
age,4_region,Lower Naugatuck Valley,2021,total_pop,139364,3295,NA,NA
age,4_region,Lower Naugatuck Valley,2021,ages00_17,26234,1503,0.19,0.01
age,4_region,Lower Naugatuck Valley,2021,ages65plus,26177,1372,0.19,0.009
age,4_region,Naugatuck Valley COG,2021,total_pop,450204,5548,NA,NA
age,4_region,Naugatuck Valley COG,2021,ages00_17,91889,2638,0.2,0.005
age,4_region,Naugatuck Valley COG,2021,ages65plus,83063,2276,0.18,0.005
age,4_region,New Haven Inner Ring,2021,total_pop,144732,3288,NA,NA
age,4_region,New Haven Inner Ring,2021,ages00_17,27588,1523,0.19,0.01
age,4_region,New Haven Inner Ring,2021,ages65plus,23046,1140,0.16,0.007
age,4_region,New Haven Outer Ring,2021,total_pop,186882,3239,NA,NA
age,4_region,New Haven Outer Ring,2021,ages00_17,35346,1445,0.19,0.007
age,4_region,New Haven Outer Ring,2021,ages65plus,41718,1464,0.22,0.007
age,4_region,North Central DMHAS,2021,total_pop,1008086,7669,NA,NA
age,4_region,North Central DMHAS,2021,ages00_17,210882,3602,0.21,0.003
age,4_region,North Central DMHAS,2021,ages65plus,171214,2950,0.17,0.003
age,4_region,Northeastern COG,2021,total_pop,95509,2252,NA,NA
age,4_region,Northeastern COG,2021,ages00_17,19096,1074,0.2,0.01
age,4_region,Northeastern COG,2021,ages65plus,16693,872,0.17,0.008
age,4_region,Northwest Hills COG,2021,total_pop,112277,2317,NA,NA
age,4_region,Northwest Hills COG,2021,ages00_17,20701,1010,0.18,0.008
age,4_region,Northwest Hills COG,2021,ages65plus,24748,1043,0.22,0.008
age,4_region,Other New Haven County cities,2021,total_pop,105218,2687,NA,NA
age,4_region,Other New Haven County cities,2021,ages00_17,20008,1228,0.19,0.011
age,4_region,Other New Haven County cities,2021,ages65plus,18489,1011,0.18,0.008
age,4_region,South Central COG,2021,total_pop,570706,6142,NA,NA
age,4_region,South Central COG,2021,ages00_17,112873,2820,0.2,0.004
age,4_region,South Central COG,2021,ages65plus,97328,2321,0.17,0.004
age,4_region,South Central DMHAS,2021,total_pop,824281,7310,NA,NA
age,4_region,South Central DMHAS,2021,ages00_17,157952,3303,0.19,0.004
age,4_region,South Central DMHAS,2021,ages65plus,148766,2894,0.18,0.003
age,4_region,Southeastern COG,2021,total_pop,281045,4050,NA,NA
age,4_region,Southeastern COG,2021,ages00_17,54895,1900,0.2,0.006
age,4_region,Southeastern COG,2021,ages65plus,49842,1617,0.18,0.005
age,4_region,Southeastern DMHAS,2021,total_pop,436038,5012,NA,NA
age,4_region,Southeastern DMHAS,2021,ages00_17,82289,2282,0.19,0.005
age,4_region,Southeastern DMHAS,2021,ages65plus,75722,1961,0.17,0.004
age,4_region,Southwestern DMHAS,2021,total_pop,713133,6375,NA,NA
age,4_region,Southwestern DMHAS,2021,ages00_17,163611,3089,0.23,0.004
age,4_region,Southwestern DMHAS,2021,ages65plus,108980,2387,0.15,0.003
age,4_region,Western COG,2021,total_pop,619415,5999,NA,NA
age,4_region,Western COG,2021,ages00_17,139566,2952,0.23,0.004
age,4_region,Western COG,2021,ages65plus,99094,2315,0.16,0.003
age,4_region,Western DMHAS,2021,total_pop,623792,6200,NA,NA
age,4_region,Western DMHAS,2021,ages00_17,129757,2979,0.21,0.004
age,4_region,Western DMHAS,2021,ages65plus,115497,2546,0.19,0.004
age,6_town,Andover,2021,total_pop,2998,347,NA,NA
age,6_town,Andover,2021,ages00_17,490,140,0.16,0.043
age,6_town,Andover,2021,ages65plus,603,164,0.2,0.05
age,6_town,Ansonia,2021,total_pop,18945,1261,NA,NA
age,6_town,Ansonia,2021,ages00_17,3722,583,0.2,0.028
age,6_town,Ansonia,2021,ages65plus,3569,561,0.19,0.027
age,6_town,Ashford,2021,total_pop,4193,543,NA,NA
age,6_town,Ashford,2021,ages00_17,867,242,0.21,0.051
age,6_town,Ashford,2021,ages65plus,560,121,0.13,0.023
age,6_town,Avon,2021,total_pop,18821,999,NA,NA
age,6_town,Avon,2021,ages00_17,4528,494,0.24,0.023
age,6_town,Avon,2021,ages65plus,4037,465,0.21,0.022
age,6_town,Barkhamsted,2021,total_pop,3659,380,NA,NA
age,6_town,Barkhamsted,2021,ages00_17,745,146,0.2,0.034
age,6_town,Barkhamsted,2021,ages65plus,889,241,0.24,0.061
age,6_town,Beacon Falls,2021,total_pop,6027,602,NA,NA
age,6_town,Beacon Falls,2021,ages00_17,1102,284,0.18,0.043
age,6_town,Beacon Falls,2021,ages65plus,1389,263,0.23,0.037
age,6_town,Berlin,2021,total_pop,20107,1205,NA,NA
age,6_town,Berlin,2021,ages00_17,4206,552,0.21,0.024
age,6_town,Berlin,2021,ages65plus,4304,603,0.21,0.027
age,6_town,Bethany,2021,total_pop,5331,655,NA,NA
age,6_town,Bethany,2021,ages00_17,1052,256,0.2,0.041
age,6_town,Bethany,2021,ages65plus,943,224,0.18,0.036
age,6_town,Bethel,2021,total_pop,20287,1168,NA,NA
age,6_town,Bethel,2021,ages00_17,4934,709,0.24,0.032
age,6_town,Bethel,2021,ages65plus,2829,317,0.14,0.013
age,6_town,Bethlehem,2021,total_pop,3408,383,NA,NA
age,6_town,Bethlehem,2021,ages00_17,728,159,0.21,0.04
age,6_town,Bethlehem,2021,ages65plus,723,152,0.21,0.038
age,6_town,Bloomfield,2021,total_pop,21399,1193,NA,NA
age,6_town,Bloomfield,2021,ages00_17,3227,465,0.15,0.02
age,6_town,Bloomfield,2021,ages65plus,5244,492,0.25,0.018
age,6_town,Bolton,2021,total_pop,4839,451,NA,NA
age,6_town,Bolton,2021,ages00_17,880,203,0.18,0.038
age,6_town,Bolton,2021,ages65plus,962,165,0.2,0.029
age,6_town,Bozrah,2021,total_pop,2389,261,NA,NA
age,6_town,Bozrah,2021,ages00_17,489,133,0.2,0.051
age,6_town,Bozrah,2021,ages65plus,403,72,0.17,0.024
age,6_town,Branford,2021,total_pop,28230,1275,NA,NA
age,6_town,Branford,2021,ages00_17,4361,465,0.15,0.015
age,6_town,Branford,2021,ages65plus,6951,622,0.25,0.019
age,6_town,Bridgeport,2021,total_pop,148529,2967,NA,NA
age,6_town,Bridgeport,2021,ages00_17,34078,1366,0.23,0.008
age,6_town,Bridgeport,2021,ages65plus,17912,1012,0.12,0.006
age,6_town,Bridgewater,2021,total_pop,1824,188,NA,NA
age,6_town,Bridgewater,2021,ages00_17,254,53,0.14,0.025
age,6_town,Bridgewater,2021,ages65plus,607,149,0.33,0.074
age,6_town,Bristol,2021,total_pop,60733,1924,NA,NA
age,6_town,Bristol,2021,ages00_17,12779,984,0.21,0.015
age,6_town,Bristol,2021,ages65plus,10177,708,0.17,0.01
age,6_town,Brookfield,2021,total_pop,17428,1001,NA,NA
age,6_town,Brookfield,2021,ages00_17,3917,501,0.22,0.026
age,6_town,Brookfield,2021,ages65plus,3380,455,0.19,0.024
age,6_town,Brooklyn,2021,total_pop,8421,773,NA,NA
age,6_town,Brooklyn,2021,ages00_17,1924,469,0.23,0.052
age,6_town,Brooklyn,2021,ages65plus,1462,262,0.17,0.027
age,6_town,Burlington,2021,total_pop,9511,704,NA,NA
age,6_town,Burlington,2021,ages00_17,2495,386,0.26,0.036
age,6_town,Burlington,2021,ages65plus,1325,203,0.14,0.019
age,6_town,Canaan,2021,total_pop,1223,150,NA,NA
age,6_town,Canaan,2021,ages00_17,148,42,0.12,0.031
age,6_town,Canaan,2021,ages65plus,277,53,0.23,0.033
age,6_town,Canterbury,2021,total_pop,5053,478,NA,NA
age,6_town,Canterbury,2021,ages00_17,911,231,0.18,0.042
